@relation trafico

@attribute dia {Lunes,Martes,Miércoles,Jueves,Viernes,Sábado,Domingo}
@attribute mes {Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre}
@attribute hora numeric
@attribute tipo {Laboral,Festivo,Víspera}
@attribute lluvia {si, no}
@attribute cantidad {leve,moderado,alto,muy_alto}

@data
Jueves,Enero,16,Laboral,no,muy_alto
Viernes,Enero,16,Laboral,no,muy_alto
Sábado,Enero,16,Víspera,no,alto
Domingo,Enero,16,Festivo,no,moderado
Lunes,Enero,17,Laboral,no,alto
Martes,Enero,17,Laboral,no,muy_alto
Miércoles,Enero,17,Laboral,no,muy_alto
Jueves,Enero,17,Laboral,no,muy_alto
Viernes,Enero,17,Laboral,no,muy_alto
Sábado,Enero,17,Víspera,no,alto
Domingo,Enero,17,Festivo,no,alto
Lunes,Enero,18,Laboral,no,alto
Martes,Enero,18,Laboral,no,muy_alto
Miércoles,Enero,18,Laboral,no,muy_alto
Jueves,Enero,18,Laboral,no,muy_alto
Viernes,Enero,18,Laboral,no,alto
Sábado,Enero,18,Víspera,no,alto
Domingo,Enero,18,Festivo,no,alto
Lunes,Enero,19,Laboral,no,alto
Martes,Enero,19,Laboral,no,alto
Miércoles,Enero,19,Laboral,no,alto
Jueves,Enero,19,Laboral,no,alto
Viernes,Enero,19,Laboral,no,muy_alto
Sábado,Enero,19,Víspera,no,alto
Domingo,Enero,19,Festivo,no,alto
Lunes,Enero,20,Laboral,no,alto
Martes,Enero,20,Laboral,no,alto
Miércoles,Enero,20,Laboral,no,alto
Jueves,Enero,20,Laboral,no,alto
Viernes,Enero,20,Laboral,no,alto
Sábado,Enero,20,Víspera,no,alto
Domingo,Enero,20,Festivo,no,alto
Lunes,Enero,21,Laboral,no,alto
Martes,Enero,21,Laboral,no,alto
Miércoles,Enero,21,Laboral,no,alto
Jueves,Enero,21,Laboral,no,alto
Viernes,Enero,21,Laboral,no,alto
Sábado,Enero,21,Víspera,no,alto
Domingo,Enero,21,Festivo,no,moderado
Lunes,Enero,22,Laboral,no,moderado
Martes,Enero,22,Laboral,no,moderado
Miércoles,Enero,22,Laboral,no,moderado
Jueves,Enero,22,Laboral,no,moderado
Viernes,Enero,22,Laboral,no,moderado
Sábado,Enero,22,Víspera,no,moderado
Domingo,Enero,22,Festivo,no,moderado
Lunes,Enero,23,Laboral,no,leve
Martes,Enero,23,Laboral,no,leve
Miércoles,Enero,23,Laboral,no,leve
Jueves,Enero,23,Laboral,no,leve
Viernes,Enero,23,Laboral,no,moderado
Sábado,Enero,23,Víspera,no,moderado
Domingo,Enero,23,Festivo,no,leve
Lunes,Enero,24,Laboral,no,leve
Martes,Enero,24,Laboral,no,leve
Miércoles,Enero,24,Laboral,no,leve
Jueves,Enero,24,Laboral,no,leve
Viernes,Enero,24,Laboral,no,leve
Sábado,Enero,24,Víspera,no,leve
Domingo,Enero,24,Festivo,no,leve
Lunes,Febrero,1,Laboral,no,leve
Martes,Febrero,1,Festivo,no,leve
Miércoles,Febrero,1,Laboral,no,leve
Jueves,Febrero,1,Laboral,no,leve
Viernes,Febrero,1,Laboral,no,leve
Sábado,Febrero,1,Víspera,no,leve
Domingo,Febrero,1,Festivo,no,leve
Lunes,Febrero,2,Laboral,no,leve
Martes,Febrero,2,Festivo,no,leve
Miércoles,Febrero,2,Laboral,no,leve
Jueves,Febrero,2,Laboral,no,leve
Viernes,Febrero,2,Laboral,no,leve
Sábado,Febrero,2,Víspera,no,leve
Domingo,Febrero,2,Festivo,no,leve
Lunes,Febrero,3,Laboral,no,leve
Martes,Febrero,3,Festivo,no,leve
Miércoles,Febrero,3,Laboral,no,leve
Jueves,Febrero,3,Laboral,no,leve
Viernes,Febrero,3,Laboral,no,leve
Sábado,Febrero,3,Víspera,no,leve
Domingo,Febrero,3,Festivo,no,leve
Lunes,Febrero,4,Laboral,no,leve
Martes,Febrero,4,Festivo,no,leve
Miércoles,Febrero,4,Laboral,no,leve
Jueves,Febrero,4,Laboral,no,leve
Viernes,Febrero,4,Laboral,no,leve
Sábado,Febrero,4,Víspera,no,leve
Domingo,Febrero,4,Festivo,no,leve
Lunes,Febrero,5,Laboral,no,leve
Martes,Febrero,5,Festivo,no,leve
Miércoles,Febrero,5,Laboral,no,leve
Jueves,Febrero,5,Laboral,no,leve
Viernes,Febrero,5,Laboral,no,leve
Sábado,Febrero,5,Víspera,no,leve
Domingo,Febrero,5,Festivo,no,leve
Lunes,Febrero,6,Laboral,no,leve
Martes,Febrero,6,Festivo,no,leve
Miércoles,Febrero,6,Laboral,no,leve
Jueves,Febrero,6,Laboral,no,leve
Viernes,Febrero,6,Laboral,no,leve
Sábado,Febrero,6,Víspera,no,leve
Domingo,Febrero,6,Festivo,no,leve
Lunes,Febrero,7,Laboral,no,alto
Martes,Febrero,7,Festivo,no,alto
Miércoles,Febrero,7,Laboral,no,alto
Jueves,Febrero,7,Laboral,no,alto
Viernes,Febrero,7,Laboral,no,leve
Sábado,Febrero,7,Víspera,no,leve
Domingo,Febrero,7,Festivo,no,leve
Lunes,Febrero,8,Laboral,no,muy_alto
Martes,Febrero,8,Festivo,no,muy_alto
Miércoles,Febrero,8,Laboral,no,muy_alto
Jueves,Febrero,8,Laboral,no,muy_alto
Viernes,Febrero,8,Laboral,no,leve
Sábado,Febrero,8,Víspera,no,leve
Domingo,Febrero,8,Festivo,no,leve
Lunes,Febrero,9,Laboral,no,muy_alto
Martes,Febrero,9,Festivo,no,muy_alto
Miércoles,Febrero,9,Laboral,no,muy_alto
Jueves,Febrero,9,Laboral,no,muy_alto
Viernes,Febrero,9,Laboral,no,leve
Sábado,Febrero,9,Víspera,no,leve
Domingo,Febrero,9,Festivo,no,leve
Lunes,Febrero,10,Laboral,no,muy_alto
Martes,Febrero,10,Festivo,no,muy_alto
Miércoles,Febrero,10,Laboral,no,muy_alto
Jueves,Febrero,10,Laboral,no,alto
Viernes,Febrero,10,Laboral,no,leve
Sábado,Febrero,10,Víspera,no,leve
Domingo,Febrero,10,Festivo,no,leve
Lunes,Febrero,11,Laboral,no,alto
Martes,Febrero,11,Festivo,no,alto
Miércoles,Febrero,11,Laboral,no,alto
Jueves,Febrero,11,Laboral,no,leve
Viernes,Febrero,11,Laboral,no,leve
Sábado,Febrero,11,Víspera,no,leve
Domingo,Febrero,11,Festivo,no,leve
Lunes,Febrero,12,Laboral,no,alto
Martes,Febrero,12,Festivo,no,alto
Miércoles,Febrero,12,Laboral,no,alto
Jueves,Febrero,12,Laboral,no,leve
Viernes,Febrero,12,Laboral,no,leve
Sábado,Febrero,12,Víspera,no,leve
Domingo,Febrero,12,Festivo,no,leve
Lunes,Febrero,13,Laboral,no,alto
Martes,Febrero,13,Festivo,no,alto
Miércoles,Febrero,13,Laboral,no,alto
Jueves,Febrero,13,Laboral,no,leve
Viernes,Febrero,13,Laboral,no,leve
Sábado,Febrero,13,Víspera,no,leve
Domingo,Febrero,13,Festivo,no,leve
Lunes,Febrero,14,Laboral,no,muy_alto
Martes,Febrero,14,Festivo,no,muy_alto
Miércoles,Febrero,14,Laboral,no,muy_alto
Jueves,Febrero,14,Laboral,no,leve
Viernes,Febrero,14,Laboral,no,leve
Sábado,Febrero,14,Víspera,no,leve
Domingo,Febrero,14,Festivo,no,leve
Lunes,Febrero,15,Laboral,no,muy_alto
Martes,Febrero,15,Festivo,no,muy_alto
Miércoles,Febrero,15,Laboral,no,muy_alto
Jueves,Febrero,15,Laboral,no,leve
Viernes,Febrero,15,Laboral,no,leve
Sábado,Febrero,15,Víspera,no,leve
Domingo,Febrero,15,Festivo,no,leve
Lunes,Febrero,16,Laboral,no,muy_alto
Martes,Febrero,16,Festivo,no,muy_alto
Miércoles,Febrero,16,Laboral,no,muy_alto
Jueves,Febrero,16,Laboral,no,leve
Viernes,Febrero,16,Laboral,no,leve
Sábado,Febrero,16,Víspera,no,leve
Domingo,Febrero,16,Festivo,no,leve
Lunes,Febrero,17,Laboral,no,muy_alto
Martes,Febrero,17,Festivo,no,muy_alto
Miércoles,Febrero,17,Laboral,no,muy_alto
Jueves,Febrero,17,Laboral,no,leve
Viernes,Febrero,17,Laboral,no,moderado
Sábado,Febrero,17,Víspera,no,leve
Domingo,Febrero,17,Festivo,no,leve
Lunes,Febrero,18,Laboral,no,muy_alto
Martes,Febrero,18,Festivo,no,muy_alto
Miércoles,Febrero,18,Laboral,no,muy_alto
Jueves,Febrero,18,Laboral,no,leve
Viernes,Febrero,18,Laboral,no,leve
Sábado,Febrero,18,Víspera,no,leve
Domingo,Febrero,18,Festivo,no,muy_alto
Lunes,Febrero,19,Laboral,no,muy_alto
Martes,Febrero,19,Festivo,no,muy_alto
Miércoles,Febrero,19,Laboral,no,muy_alto
Jueves,Febrero,19,Laboral,no,moderado
Viernes,Febrero,19,Laboral,no,moderado
Sábado,Febrero,19,Víspera,no,moderado
Domingo,Febrero,19,Festivo,no,leve
Lunes,Febrero,20,Laboral,no,alto
Martes,Febrero,20,Festivo,no,muy_alto
Miércoles,Febrero,20,Laboral,no,muy_alto
Jueves,Febrero,20,Laboral,no,alto
Viernes,Febrero,20,Laboral,no,alto
Sábado,Febrero,20,Víspera,no,alto
Domingo,Febrero,20,Festivo,no,alto
Lunes,Febrero,21,Laboral,no,alto
Martes,Febrero,21,Festivo,no,alto
Miércoles,Febrero,21,Laboral,no,alto
Jueves,Febrero,21,Laboral,no,alto
Viernes,Febrero,21,Laboral,no,alto
Sábado,Febrero,21,Víspera,no,moderado
Domingo,Febrero,21,Festivo,no,alto
Lunes,Febrero,22,Laboral,no,moderado
Martes,Febrero,22,Festivo,no,moderado
Miércoles,Febrero,22,Laboral,no,moderado
Jueves,Febrero,22,Laboral,no,alto
Viernes,Febrero,22,Laboral,no,alto
Sábado,Febrero,22,Víspera,no,leve
Domingo,Febrero,22,Festivo,no,moderado
Lunes,Febrero,23,Laboral,no,leve
Martes,Febrero,23,Festivo,no,moderado
Miércoles,Febrero,23,Laboral,no,moderado
Jueves,Febrero,23,Laboral,no,moderado
Viernes,Febrero,23,Laboral,no,moderado
Sábado,Febrero,23,Víspera,no,leve
Domingo,Febrero,23,Festivo,no,leve
Lunes,Febrero,24,Laboral,no,leve
Martes,Febrero,24,Festivo,no,leve
Miércoles,Febrero,24,Laboral,no,leve
Jueves,Febrero,24,Laboral,no,leve
Viernes,Febrero,24,Laboral,no,leve
Sábado,Febrero,24,Víspera,no,leve
Domingo,Febrero,24,Festivo,no,leve
Lunes,Febrero,1,Laboral,no,leve
Martes,Febrero,1,Laboral,no,leve
Miércoles,Febrero,1,Laboral,no,leve
Jueves,Febrero,1,Laboral,no,leve
Viernes,Febrero,1,Laboral,no,leve
Sábado,Febrero,1,Víspera,no,leve
Domingo,Febrero,1,Festivo,no,leve
Lunes,Febrero,2,Laboral,no,leve
Martes,Febrero,2,Laboral,no,leve
Miércoles,Febrero,2,Laboral,no,leve
Jueves,Febrero,2,Laboral,no,leve
Viernes,Febrero,2,Laboral,no,leve
Sábado,Febrero,2,Víspera,no,leve
Domingo,Febrero,2,Festivo,no,leve
Lunes,Febrero,3,Laboral,no,leve
Martes,Febrero,3,Laboral,no,leve
Miércoles,Febrero,3,Laboral,no,leve
Jueves,Febrero,3,Laboral,no,leve
Viernes,Febrero,3,Laboral,no,leve
Sábado,Febrero,3,Víspera,no,leve
Domingo,Febrero,3,Festivo,no,leve
Lunes,Febrero,4,Laboral,no,leve
Martes,Febrero,4,Laboral,no,leve
Miércoles,Febrero,4,Laboral,no,leve
Jueves,Febrero,4,Laboral,no,leve
Viernes,Febrero,4,Laboral,no,leve
Sábado,Febrero,4,Víspera,no,leve
Domingo,Febrero,4,Festivo,no,leve
Lunes,Febrero,5,Laboral,no,leve
Martes,Febrero,5,Laboral,no,leve
Miércoles,Febrero,5,Laboral,no,leve
Jueves,Febrero,5,Laboral,no,leve
Viernes,Febrero,5,Laboral,no,leve
Sábado,Febrero,5,Víspera,no,leve
Domingo,Febrero,5,Festivo,no,leve
Lunes,Febrero,6,Laboral,no,leve
Martes,Febrero,6,Laboral,no,leve
Miércoles,Febrero,6,Laboral,no,leve
Jueves,Febrero,6,Laboral,no,leve
Viernes,Febrero,6,Laboral,no,leve
Sábado,Febrero,6,Víspera,no,leve
Domingo,Febrero,6,Festivo,no,leve
Lunes,Febrero,7,Laboral,no,moderado
Martes,Febrero,7,Laboral,no,moderado
Miércoles,Febrero,7,Laboral,no,alto
Jueves,Febrero,7,Laboral,no,alto
Viernes,Febrero,7,Laboral,no,leve
Sábado,Febrero,7,Víspera,no,leve
Domingo,Febrero,7,Festivo,no,moderado
Lunes,Febrero,8,Laboral,no,leve
Martes,Febrero,8,Laboral,no,muy_alto
Miércoles,Febrero,8,Laboral,no,muy_alto
Jueves,Febrero,8,Laboral,no,muy_alto
Viernes,Febrero,8,Laboral,no,leve
Sábado,Febrero,8,Víspera,no,leve
Domingo,Febrero,8,Festivo,no,muy_alto
Lunes,Febrero,9,Laboral,no,leve
Martes,Febrero,9,Laboral,no,muy_alto
Miércoles,Febrero,9,Laboral,no,muy_alto
Jueves,Febrero,9,Laboral,no,muy_alto
Viernes,Febrero,9,Laboral,no,moderado
Sábado,Febrero,9,Víspera,no,leve
Domingo,Febrero,9,Festivo,no,alto
Lunes,Febrero,10,Laboral,no,leve
Martes,Febrero,10,Laboral,no,muy_alto
Miércoles,Febrero,10,Laboral,no,muy_alto
Jueves,Febrero,10,Laboral,no,alto
Viernes,Febrero,10,Laboral,no,alto
Sábado,Febrero,10,Víspera,no,moderado
Domingo,Febrero,10,Festivo,no,alto
Lunes,Febrero,11,Laboral,no,leve
Martes,Febrero,11,Laboral,no,alto
Miércoles,Febrero,11,Laboral,no,alto
Jueves,Febrero,11,Laboral,no,alto
Viernes,Febrero,11,Laboral,no,alto
Sábado,Febrero,11,Víspera,no,moderado
Domingo,Febrero,11,Festivo,no,alto
Lunes,Febrero,12,Laboral,no,leve
Martes,Febrero,12,Laboral,no,alto
Miércoles,Febrero,12,Laboral,no,alto
Jueves,Febrero,12,Laboral,no,alto
Viernes,Febrero,12,Laboral,no,alto
Sábado,Febrero,12,Víspera,no,alto
Domingo,Febrero,12,Festivo,no,alto
Lunes,Febrero,13,Laboral,no,leve
Martes,Febrero,13,Laboral,no,alto
Miércoles,Febrero,13,Laboral,no,alto
Jueves,Febrero,13,Laboral,no,muy_alto
Viernes,Febrero,13,Laboral,no,alto
Sábado,Febrero,13,Víspera,no,alto
Domingo,Febrero,13,Festivo,no,alto
Lunes,Febrero,14,Laboral,no,leve
Martes,Febrero,14,Laboral,no,muy_alto
Miércoles,Febrero,14,Laboral,no,muy_alto
Jueves,Febrero,14,Laboral,no,muy_alto
Viernes,Febrero,14,Laboral,no,muy_alto
Sábado,Febrero,14,Víspera,no,alto
Domingo,Febrero,14,Festivo,no,alto
Lunes,Febrero,15,Laboral,no,leve
Martes,Febrero,15,Laboral,no,muy_alto
Miércoles,Febrero,15,Laboral,no,muy_alto
Jueves,Febrero,15,Laboral,no,muy_alto
Viernes,Febrero,15,Laboral,no,muy_alto
Sábado,Febrero,15,Víspera,no,alto
Domingo,Febrero,15,Festivo,no,alto
Lunes,Febrero,16,Laboral,no,leve
Martes,Febrero,16,Laboral,no,muy_alto
Miércoles,Febrero,16,Laboral,no,muy_alto
Jueves,Febrero,16,Laboral,no,muy_alto
Viernes,Febrero,16,Laboral,no,alto
Sábado,Febrero,16,Víspera,no,moderado
Domingo,Febrero,16,Festivo,no,alto
Lunes,Febrero,17,Laboral,no,leve
Martes,Febrero,17,Laboral,no,muy_alto
Miércoles,Febrero,17,Laboral,no,muy_alto
Jueves,Febrero,17,Laboral,no,muy_alto
Viernes,Febrero,17,Laboral,no,alto
Sábado,Febrero,17,Víspera,no,alto
Domingo,Febrero,17,Festivo,no,alto
Lunes,Febrero,18,Laboral,no,moderado
Martes,Febrero,18,Laboral,no,muy_alto
Miércoles,Febrero,18,Laboral,no,muy_alto
Jueves,Febrero,18,Laboral,no,muy_alto
Viernes,Febrero,18,Laboral,no,alto
Sábado,Febrero,18,Víspera,no,alto
Domingo,Febrero,18,Festivo,no,muy_alto
Lunes,Febrero,19,Laboral,no,moderado
Martes,Febrero,19,Laboral,no,muy_alto
Miércoles,Febrero,19,Laboral,no,muy_alto
Jueves,Febrero,19,Laboral,no,muy_alto
Viernes,Febrero,19,Laboral,no,alto
Sábado,Febrero,19,Víspera,no,alto
Domingo,Febrero,19,Festivo,no,muy_alto
Lunes,Febrero,20,Laboral,no,alto
Martes,Febrero,20,Laboral,no,alto
Miércoles,Febrero,20,Laboral,no,muy_alto
Jueves,Febrero,20,Laboral,no,muy_alto
Viernes,Febrero,20,Laboral,no,alto
Sábado,Febrero,20,Víspera,no,alto
Domingo,Febrero,20,Festivo,no,alto
Lunes,Febrero,21,Laboral,no,alto
Martes,Febrero,21,Laboral,no,alto
Miércoles,Febrero,21,Laboral,no,alto
Jueves,Febrero,21,Laboral,no,alto
Viernes,Febrero,21,Laboral,no,alto
Sábado,Febrero,21,Víspera,no,alto
Domingo,Febrero,21,Festivo,no,alto
Lunes,Febrero,22,Laboral,no,moderado
Martes,Febrero,22,Laboral,no,moderado
Miércoles,Febrero,22,Laboral,no,moderado
Jueves,Febrero,22,Laboral,no,alto
Viernes,Febrero,22,Laboral,no,alto
Sábado,Febrero,22,Víspera,no,moderado
Domingo,Febrero,22,Festivo,no,moderado
Lunes,Febrero,23,Laboral,no,leve
Martes,Febrero,23,Laboral,no,leve
Miércoles,Febrero,23,Laboral,no,leve
Jueves,Febrero,23,Laboral,no,moderado
Viernes,Febrero,23,Laboral,no,moderado
Sábado,Febrero,23,Víspera,no,leve
Domingo,Febrero,23,Festivo,no,leve
Lunes,Febrero,24,Laboral,no,leve
Martes,Febrero,24,Laboral,no,leve
Miércoles,Febrero,24,Laboral,no,leve
Jueves,Febrero,24,Laboral,no,leve
Viernes,Febrero,24,Laboral,no,leve
Sábado,Febrero,24,Víspera,no,leve
Domingo,Febrero,24,Festivo,no,leve
Lunes,Febrero,1,Laboral,no,leve
Martes,Febrero,1,Laboral,no,leve
Miércoles,Febrero,1,Laboral,no,leve
Jueves,Febrero,1,Laboral,si,leve
Viernes,Febrero,1,Laboral,no,leve
Sábado,Febrero,1,Víspera,si,leve
Domingo,Febrero,1,Festivo,no,leve
Lunes,Febrero,2,Laboral,no,leve
Martes,Febrero,2,Laboral,no,leve
Miércoles,Febrero,2,Laboral,no,leve
Jueves,Febrero,2,Laboral,si,leve
Viernes,Febrero,2,Laboral,no,leve
Sábado,Febrero,2,Víspera,si,leve
Domingo,Febrero,2,Festivo,no,leve
Lunes,Febrero,3,Laboral,no,leve
Martes,Febrero,3,Laboral,no,leve
Miércoles,Febrero,3,Laboral,no,leve
Jueves,Febrero,3,Laboral,si,leve
Viernes,Febrero,3,Laboral,no,leve
Sábado,Febrero,3,Víspera,si,leve
Domingo,Febrero,3,Festivo,no,leve
Lunes,Febrero,4,Laboral,no,leve
Martes,Febrero,4,Laboral,no,leve
Miércoles,Febrero,4,Laboral,no,leve
Jueves,Febrero,4,Laboral,si,leve
Viernes,Febrero,4,Laboral,no,leve
Sábado,Febrero,4,Víspera,si,leve
Domingo,Febrero,4,Festivo,no,leve
Lunes,Febrero,5,Laboral,no,leve
Martes,Febrero,5,Laboral,no,leve
Miércoles,Febrero,5,Laboral,no,leve
Jueves,Febrero,5,Laboral,si,leve
Viernes,Febrero,5,Laboral,no,leve
Sábado,Febrero,5,Víspera,si,leve
Domingo,Febrero,5,Festivo,no,leve
Lunes,Febrero,6,Laboral,no,leve
Martes,Febrero,6,Laboral,no,leve
Miércoles,Febrero,6,Laboral,no,leve
Jueves,Febrero,6,Laboral,si,leve
Viernes,Febrero,6,Laboral,no,leve
Sábado,Febrero,6,Víspera,si,leve
Domingo,Febrero,6,Festivo,no,leve
Lunes,Febrero,7,Laboral,no,alto
Martes,Febrero,7,Laboral,no,alto
Miércoles,Febrero,7,Laboral,no,alto
Jueves,Febrero,7,Laboral,si,moderado
Viernes,Febrero,7,Laboral,no,leve
Sábado,Febrero,7,Víspera,si,leve
Domingo,Febrero,7,Festivo,no,alto
Lunes,Febrero,8,Laboral,no,muy_alto
Martes,Febrero,8,Laboral,no,muy_alto
Miércoles,Febrero,8,Laboral,no,muy_alto
Jueves,Febrero,8,Laboral,si,leve
Viernes,Febrero,8,Laboral,no,leve
Sábado,Febrero,8,Víspera,si,leve
Domingo,Febrero,8,Festivo,no,muy_alto
Lunes,Febrero,9,Laboral,no,muy_alto
Martes,Febrero,9,Laboral,no,muy_alto
Miércoles,Febrero,9,Laboral,no,muy_alto
Jueves,Febrero,9,Laboral,si,muy_alto
Viernes,Febrero,9,Laboral,no,moderado
Sábado,Febrero,9,Víspera,si,leve
Domingo,Febrero,9,Festivo,no,muy_alto
Lunes,Febrero,10,Laboral,no,muy_alto
Martes,Febrero,10,Laboral,no,muy_alto
Miércoles,Febrero,10,Laboral,no,muy_alto
Jueves,Febrero,10,Laboral,si,muy_alto
Viernes,Febrero,10,Laboral,no,alto
Sábado,Febrero,10,Víspera,si,leve
Domingo,Febrero,10,Festivo,no,alto
Lunes,Febrero,11,Laboral,no,alto
Martes,Febrero,11,Laboral,no,alto
Miércoles,Febrero,11,Laboral,no,alto
Jueves,Febrero,11,Laboral,si,alto
Viernes,Febrero,11,Laboral,no,alto
Sábado,Febrero,11,Víspera,si,moderado
Domingo,Febrero,11,Festivo,no,alto
Lunes,Febrero,12,Laboral,no,alto
Martes,Febrero,12,Laboral,no,alto
Miércoles,Febrero,12,Laboral,no,alto
Jueves,Febrero,12,Laboral,si,alto
Viernes,Febrero,12,Laboral,no,alto
Sábado,Febrero,12,Víspera,si,moderado
Domingo,Febrero,12,Festivo,no,alto
Lunes,Febrero,13,Laboral,no,alto
Martes,Febrero,13,Laboral,no,alto
Miércoles,Febrero,13,Laboral,no,alto
Jueves,Febrero,13,Laboral,si,muy_alto
Viernes,Febrero,13,Laboral,no,alto
Sábado,Febrero,13,Víspera,si,leve
Domingo,Febrero,13,Festivo,no,alto
Lunes,Febrero,14,Laboral,no,muy_alto
Martes,Febrero,14,Laboral,no,muy_alto
Miércoles,Febrero,14,Laboral,no,muy_alto
Jueves,Febrero,14,Laboral,si,muy_alto
Viernes,Febrero,14,Laboral,no,muy_alto
Sábado,Febrero,14,Víspera,si,leve
Domingo,Febrero,14,Festivo,no,muy_alto
Lunes,Febrero,15,Laboral,no,muy_alto
Martes,Febrero,15,Laboral,no,muy_alto
Miércoles,Febrero,15,Laboral,no,leve
Jueves,Febrero,15,Laboral,si,muy_alto
Viernes,Febrero,15,Laboral,no,alto
Sábado,Febrero,15,Víspera,si,leve
Domingo,Febrero,15,Festivo,no,muy_alto
Lunes,Febrero,16,Laboral,no,muy_alto
Martes,Febrero,16,Laboral,no,muy_alto
Miércoles,Febrero,16,Laboral,no,leve
Jueves,Febrero,16,Laboral,si,muy_alto
Viernes,Febrero,16,Laboral,no,alto
Sábado,Febrero,16,Víspera,si,leve
Domingo,Febrero,16,Festivo,no,muy_alto
Lunes,Febrero,17,Laboral,no,muy_alto
Martes,Febrero,17,Laboral,no,muy_alto
Miércoles,Febrero,17,Laboral,no,leve
Jueves,Febrero,17,Laboral,si,muy_alto
Viernes,Febrero,17,Laboral,no,alto
Sábado,Febrero,17,Víspera,si,leve
Domingo,Febrero,17,Festivo,no,muy_alto
Lunes,Febrero,18,Laboral,no,muy_alto
Martes,Febrero,18,Laboral,no,muy_alto
Miércoles,Febrero,18,Laboral,no,leve
Jueves,Febrero,18,Laboral,si,muy_alto
Viernes,Febrero,18,Laboral,no,alto
Sábado,Febrero,18,Víspera,si,leve
Domingo,Febrero,18,Festivo,no,muy_alto
Lunes,Febrero,19,Laboral,no,muy_alto
Martes,Febrero,19,Laboral,no,muy_alto
Miércoles,Febrero,19,Laboral,no,moderado
Jueves,Febrero,19,Laboral,si,muy_alto
Viernes,Febrero,19,Laboral,no,alto
Sábado,Febrero,19,Víspera,si,leve
Domingo,Febrero,19,Festivo,no,muy_alto
Lunes,Febrero,20,Laboral,no,alto
Martes,Febrero,20,Laboral,no,alto
Miércoles,Febrero,20,Laboral,no,moderado
Jueves,Febrero,20,Laboral,si,muy_alto
Viernes,Febrero,20,Laboral,no,alto
Sábado,Febrero,20,Víspera,si,alto
Domingo,Febrero,20,Festivo,no,alto
Lunes,Febrero,21,Laboral,no,alto
Martes,Febrero,21,Laboral,no,alto
Miércoles,Febrero,21,Laboral,no,moderado
Jueves,Febrero,21,Laboral,si,alto
Viernes,Febrero,21,Laboral,no,alto
Sábado,Febrero,21,Víspera,si,moderado
Domingo,Febrero,21,Festivo,no,alto
Lunes,Febrero,22,Laboral,no,moderado
Martes,Febrero,22,Laboral,no,moderado
Miércoles,Febrero,22,Laboral,no,leve
Jueves,Febrero,22,Laboral,si,alto
Viernes,Febrero,22,Laboral,no,moderado
Sábado,Febrero,22,Víspera,si,leve
Domingo,Febrero,22,Festivo,no,moderado
Lunes,Febrero,23,Laboral,no,leve
Martes,Febrero,23,Laboral,no,leve
Miércoles,Febrero,23,Laboral,no,leve
Jueves,Febrero,23,Laboral,si,moderado
Viernes,Febrero,23,Laboral,no,moderado
Sábado,Febrero,23,Víspera,si,leve
Domingo,Febrero,23,Festivo,no,leve
Lunes,Febrero,24,Laboral,no,leve
Martes,Febrero,24,Laboral,no,leve
Miércoles,Febrero,24,Laboral,no,leve
Jueves,Febrero,24,Laboral,si,leve
Viernes,Febrero,24,Laboral,no,leve
Sábado,Febrero,24,Víspera,si,leve
Domingo,Febrero,24,Festivo,no,leve
Lunes,Febrero,1,Laboral,no,leve
Martes,Febrero,1,Laboral,no,leve
Miércoles,Febrero,1,Laboral,no,leve
Jueves,Febrero,1,Laboral,no,leve
Viernes,Febrero,1,Laboral,no,leve
Sábado,Febrero,1,Víspera,no,leve
Domingo,Febrero,1,Festivo,no,leve
Lunes,Febrero,2,Laboral,no,leve
Martes,Febrero,2,Laboral,no,leve
Miércoles,Febrero,2,Laboral,no,leve
Jueves,Febrero,2,Laboral,no,leve
Viernes,Febrero,2,Laboral,no,leve
Sábado,Febrero,2,Víspera,no,leve
Domingo,Febrero,2,Festivo,no,leve
Lunes,Febrero,3,Laboral,no,leve
Martes,Febrero,3,Laboral,no,leve
Miércoles,Febrero,3,Laboral,no,leve
Jueves,Febrero,3,Laboral,no,leve
Viernes,Febrero,3,Laboral,no,leve
Sábado,Febrero,3,Víspera,no,leve
Domingo,Febrero,3,Festivo,no,leve
Lunes,Febrero,4,Laboral,no,leve
Martes,Febrero,4,Laboral,no,leve
Miércoles,Febrero,4,Laboral,no,leve
Jueves,Febrero,4,Laboral,no,leve
Viernes,Febrero,4,Laboral,no,leve
Sábado,Febrero,4,Víspera,no,leve
Domingo,Febrero,4,Festivo,no,leve
Lunes,Febrero,5,Laboral,no,leve
Martes,Febrero,5,Laboral,no,leve
Miércoles,Febrero,5,Laboral,no,leve
Jueves,Febrero,5,Laboral,no,leve
Viernes,Febrero,5,Laboral,no,leve
Sábado,Febrero,5,Víspera,no,leve
Domingo,Febrero,5,Festivo,no,leve
Lunes,Febrero,6,Laboral,no,leve
Martes,Febrero,6,Laboral,no,leve
Miércoles,Febrero,6,Laboral,no,leve
Jueves,Febrero,6,Laboral,no,leve
Viernes,Febrero,6,Laboral,no,leve
Sábado,Febrero,6,Víspera,no,leve
Domingo,Febrero,6,Festivo,no,leve
Lunes,Febrero,7,Laboral,no,alto
Martes,Febrero,7,Laboral,no,moderado
Miércoles,Febrero,7,Laboral,no,alto
Jueves,Febrero,7,Laboral,no,alto
Viernes,Febrero,7,Laboral,no,leve
